date,sku,category,price,quantity
2025-04-24,"HAR-0143","Cement",8377,6
2025-04-24,"HAR-0058","Cement",3920,3
2025-04-26,"HAR-0121","Paints",8797,5
2025-04-26,"HAR-0035","Paints",4730,8
2025-04-27,"HAR-0034","Bulb",2206,9
2025-04-27,"HAR-0049","Bolts",6083,14
2025-04-27,"HAR-0051","Paints",8514,14
2025-04-28,"HAR-0022","Glue",6087,4
2025-04-29,"HAR-0091","Nuts",480,1
2025-04-30,"HAR-0117","Cement",3452,14
2025-04-30,"HAR-0034","Bulb",2206,8
2025-05-03,"HAR-0073","Screwdriver",2097,6
2025-05-03,"HAR-0143","Cement",8377,4
2025-05-04,"HAR-0012","Nails",7066,4
2025-05-05,"HAR-0034","Bulb",2206,8
2025-05-05,"HAR-0111","Drill",895,3
2025-05-08,"HAR-0052","Bulb",9166,3
2025-05-09,"HAR-0040","Cement",5577,5
2025-05-09,"HAR-0081","Wire",2802,13
2025-05-11,"HAR-0052","Bulb",9166,1
2025-05-11,"HAR-0067","Screwdriver",635,12
2025-05-12,"HAR-0129","Glue",1915,10
2025-05-13,"HAR-0146","Brush",5250,2
2025-05-13,"HAR-0049","Bolts",6083,8
2025-05-14,"HAR-0137","Saw",7404,10
2025-05-14,"HAR-0043","Cement",1844,1
2025-05-15,"HAR-0098","Sandpaper",3141,14
2025-05-17,"HAR-0019","Paints",715,2
2025-05-17,"HAR-0008","Glue",6398,7
2025-05-17,"HAR-0119","Saw",94,8
2025-05-18,"HAR-0066","Cement",3373,15
2025-05-19,"HAR-0118","Nails",1829,3
2025-05-19,"HAR-0075","Wrench",3224,6
2025-05-19,"HAR-0081","Wire",2802,8
2025-05-20,"HAR-0118","Nails",1829,13
2025-05-21,"HAR-0018","Saw",3778,7
2025-05-22,"HAR-0061","Bulb",5605,8
2025-05-22,"HAR-0063","Saw",2556,13
2025-05-26,"HAR-0104","Sandpaper",2804,6
2025-05-26,"HAR-0085","Nails",9751,9
2025-05-28,"HAR-0075","Wrench",3224,6
2025-05-28,"HAR-0115","Saw",5088,3
2025-05-29,"HAR-0066","Cement",3373,14
2025-05-30,"HAR-0066","Cement",3373,3
2025-05-30,"HAR-0121","Paints",8797,9
2025-05-31,"HAR-0070","Drill",2317,6
2025-06-01,"HAR-0004","Screwdriver",6231,10
2025-06-01,"HAR-0137","Saw",7404,15
2025-06-03,"HAR-0148","Paints",6939,2
2025-06-04,"HAR-0018","Saw",3778,5
2025-06-04,"HAR-0066","Cement",3373,6
2025-06-04,"HAR-0073","Screwdriver",2097,1
2025-06-04,"HAR-0076","Drill",3851,9
2025-06-04,"HAR-0066","Cement",3373,13
2025-06-05,"HAR-0023","Nuts",5358,9
2025-06-06,"HAR-0117","Cement",3452,5
2025-06-07,"HAR-0134","Cement",6392,12
2025-06-07,"HAR-0027","Cement",8874,7
2025-06-07,"HAR-0104","Sandpaper",2804,5
2025-06-08,"HAR-0074","Cement",3765,7
2025-06-09,"HAR-0133","Nails",8913,4
2025-06-09,"HAR-0140","Drill",4839,1
2025-06-10,"HAR-0081","Wire",2802,11
2025-06-10,"HAR-0059","Wire",1834,8
2025-06-12,"HAR-0037","Saw",4944,9
2025-06-12,"HAR-0092","Bolts",3685,14
2025-06-13,"HAR-0069","Screwdriver",5568,10
2025-06-16,"HAR-0001","Hammer",2576,14
2025-06-16,"HAR-0101","Switch",7363,15
2025-06-16,"HAR-0109","Paints",825,4
2025-06-17,"HAR-0039","Paint",8305,1
2025-06-18,"HAR-0103","Hammer",9786,12
2025-06-19,"HAR-0021","Hammer",6769,9
2025-06-20,"HAR-0108","Drill",9081,14
2025-06-21,"HAR-0020","Switch",5802,1
2025-06-22,"HAR-0048","Paints",6967,7
2025-06-23,"HAR-0001","Hammer",2576,2
2025-06-23,"HAR-0051","Paints",8514,10
2025-06-24,"HAR-0005","Bolts",8984,4
2025-06-24,"HAR-0143","Cement",8377,3
2025-06-24,"HAR-0054","Tape",9881,6
2025-06-26,"HAR-0067","Screwdriver",635,3
2025-06-26,"HAR-0081","Wire",2802,8
2025-06-27,"HAR-0147","Paints",9980,12
2025-06-27,"HAR-0030","Saw",4251,8
2025-06-28,"HAR-0134","Cement",6392,8
2025-06-28,"HAR-0138","Paints",4316,13
2025-06-30,"HAR-0032","Wrench",4720,5
2025-07-01,"HAR-0004","Screwdriver",6231,9
2025-07-04,"HAR-0024","Hammer",886,9
2025-07-04,"HAR-0058","Cement",3920,2
2025-07-04,"HAR-0076","Drill",3851,12
2025-07-05,"HAR-0115","Saw",5088,9
2025-07-07,"HAR-0140","Drill",4839,10
2025-07-07,"HAR-0041","Brush",4996,11
2025-07-07,"HAR-0052","Bulb",9166,3
2025-07-08,"HAR-0114","Paint",2436,1
2025-07-09,"HAR-0022","Glue",6087,6
2025-07-10,"HAR-0047","Bulb",4434,8
2025-07-12,"HAR-0017","Nails",6435,11
2025-07-12,"HAR-0096","Glue",5125,15
2025-07-12,"HAR-0006","Switch",5357,5
2025-07-13,"HAR-0019","Paints",715,2
2025-07-14,"HAR-0139","Bolts",1056,13
2025-07-14,"HAR-0124","Nails",9865,12
2025-07-14,"HAR-0105","Switch",9876,4
2025-07-16,"HAR-0053","Cement",6688,12
2025-07-17,"HAR-0080","Pliers",1459,8
2025-07-17,"HAR-0113","Paints",9104,3
2025-07-18,"HAR-0104","Sandpaper",2804,3
2025-07-18,"HAR-0049","Bolts",6083,1
2025-07-18,"HAR-0031","Saw",2668,13
2025-07-19,"HAR-0024","Hammer",886,13
2025-07-19,"HAR-0050","Hammer",3804,8
2025-07-20,"HAR-0100","Tape",1664,6
2025-07-24,"HAR-0140","Drill",4839,8
2025-07-24,"HAR-0036","Screwdriver",3694,1
2025-07-27,"HAR-0132","Tape",1254,8
2025-07-27,"HAR-0091","Nuts",480,6
2025-07-28,"HAR-0077","Sandpaper",1003,14
2025-07-29,"HAR-0029","Nuts",3605,4
2025-07-30,"HAR-0082","Screwdriver",8371,1
2025-07-31,"HAR-0126","Nuts",121,13
2025-08-01,"HAR-0133","Nails",8913,10
2025-08-01,"HAR-0068","Screws",3736,9
2025-08-02,"HAR-0044","Switch",1505,2
2025-08-02,"HAR-0047","Bulb",4434,5
2025-08-03,"HAR-0001","Hammer",2576,13
2025-08-03,"HAR-0031","Saw",2668,5
2025-08-03,"HAR-0145","Nuts",4622,2
2025-08-05,"HAR-0021","Hammer",6769,12
2025-08-06,"HAR-0144","Paint",2127,5
2025-08-08,"HAR-0142","Switch",1697,8
2025-08-09,"HAR-0137","Saw",7404,14
2025-08-12,"HAR-0028","Cement",7510,1
2025-08-12,"HAR-0096","Glue",5125,1
2025-08-14,"HAR-0132","Tape",1254,2
2025-08-15,"HAR-0112","Wrench",4418,15
2025-08-16,"HAR-0129","Glue",1915,12
2025-08-16,"HAR-0034","Bulb",2206,2
2025-08-16,"HAR-0072","Cement",1386,1
2025-08-17,"HAR-0137","Saw",7404,2
2025-08-18,"HAR-0007","Screwdriver",5209,4
2025-08-18,"HAR-0098","Sandpaper",3141,2
2025-08-19,"HAR-0100","Tape",1664,8
2025-08-19,"HAR-0079","Sandpaper",6217,8
2025-08-19,"HAR-0054","Tape",9881,7
2025-08-20,"HAR-0046","Tape",9552,2
2025-08-20,"HAR-0062","Saw",2990,5
2025-08-20,"HAR-0099","Paints",9859,6
2025-08-20,"HAR-0006","Switch",5357,13
2025-08-20,"HAR-0054","Tape",9881,13
2025-08-21,"HAR-0122","Drill",3173,6
2025-08-21,"HAR-0108","Drill",9081,5
2025-08-22,"HAR-0133","Nails",8913,9
2025-08-25,"HAR-0006","Switch",5357,1
2025-08-27,"HAR-0110","Paints",1837,2
2025-08-28,"HAR-0104","Sandpaper",2804,3
2025-08-29,"HAR-0114","Paint",2436,11
2025-08-29,"HAR-0025","Roller",5950,9
2025-08-29,"HAR-0102","Sandpaper",5895,1
2025-08-30,"HAR-0142","Switch",1697,1
2025-08-31,"HAR-0062","Saw",2990,1
2025-09-01,"HAR-0033","Hammer",7704,15
2025-09-02,"HAR-0147","Paints",9980,4
2025-09-03,"HAR-0105","Switch",9876,10
2025-09-03,"HAR-0037","Saw",4944,15
2025-09-04,"HAR-0049","Bolts",6083,2
2025-09-04,"HAR-0024","Hammer",886,12
2025-09-06,"HAR-0073","Screwdriver",2097,15
2025-09-06,"HAR-0096","Glue",5125,11
2025-09-06,"HAR-0043","Cement",1844,7
2025-09-06,"HAR-0062","Saw",2990,3
2025-09-08,"HAR-0063","Saw",2556,10
2025-09-08,"HAR-0140","Drill",4839,11
2025-09-08,"HAR-0080","Pliers",1459,14
2025-09-09,"HAR-0141","Wire",2521,4
2025-09-10,"HAR-0083","Screws",5338,15
2025-09-11,"HAR-0107","Drill",6865,5
2025-09-11,"HAR-0135","Sandpaper",680,14
2025-09-15,"HAR-0046","Tape",9552,9
2025-09-16,"HAR-0052","Bulb",9166,3
2025-09-17,"HAR-0017","Nails",6435,9
2025-09-17,"HAR-0137","Saw",7404,6
2025-09-17,"HAR-0067","Screwdriver",635,11
2025-09-18,"HAR-0033","Hammer",7704,14
2025-09-18,"HAR-0042","Roller",5669,14
2025-09-19,"HAR-0081","Wire",2802,15
2025-09-19,"HAR-0056","Wire",8459,11
2025-09-19,"HAR-0107","Drill",6865,1
2025-09-21,"HAR-0052","Bulb",9166,14
2025-09-21,"HAR-0127","Screwdriver",6578,8
2025-09-25,"HAR-0074","Cement",3765,1
2025-09-26,"HAR-0007","Screwdriver",5209,11
2025-09-27,"HAR-0005","Bolts",8984,10
2025-09-29,"HAR-0025","Roller",5950,13
2025-09-29,"HAR-0107","Drill",6865,5
2025-09-30,"HAR-0038","Nails",3625,12
2025-10-02,"HAR-0025","Roller",5950,15
2025-10-03,"HAR-0041","Brush",4996,13
2025-10-03,"HAR-0079","Sandpaper",6217,3
2025-10-03,"HAR-0125","Saw",8146,6
2025-10-04,"HAR-0053","Cement",6688,8
2025-10-05,"HAR-0090","Tape",1334,6
2025-10-06,"HAR-0140","Drill",4839,11
2025-10-07,"HAR-0149","Sandpaper",4117,14
2025-10-07,"HAR-0034","Bulb",2206,1
2025-10-08,"HAR-0080","Pliers",1459,7
2025-10-09,"HAR-0015","Saw",7932,1
2025-10-09,"HAR-0128","Brush",4274,6
2025-10-10,"HAR-0095","Saw",6980,1
2025-10-11,"HAR-0110","Paints",1837,12
2025-10-12,"HAR-0049","Bolts",6083,8
2025-10-13,"HAR-0102","Sandpaper",5895,15
2025-10-14,"HAR-0038","Nails",3625,6
2025-10-14,"HAR-0064","Paints",1043,2
2025-10-15,"HAR-0048","Paints",6967,2
2025-10-18,"HAR-0117","Cement",3452,14
2025-10-23,"HAR-0051","Paints",8514,6
2025-10-26,"HAR-0006","Switch",5357,9
2025-10-26,"HAR-0084","Cement",5392,11
2025-10-27,"HAR-0107","Drill",6865,6
2025-10-27,"HAR-0113","Paints",9104,14
2025-10-28,"HAR-0131","Wrench",4879,11
2025-10-28,"HAR-0125","Saw",8146,13
2025-10-29,"HAR-0062","Saw",2990,2
2025-10-30,"HAR-0021","Hammer",6769,12
2025-10-31,"HAR-0100","Tape",1664,7
2025-11-01,"HAR-0069","Screwdriver",5568,6
2025-11-01,"HAR-0136","Tape",9790,5
2025-11-02,"HAR-0149","Sandpaper",4117,4
2025-11-04,"HAR-0082","Screwdriver",8371,15
2025-11-04,"HAR-0083","Screws",5338,2
2025-11-04,"HAR-0103","Hammer",9786,12
2025-11-05,"HAR-0088","Saw",6941,2
2025-11-06,"HAR-0041","Brush",4996,1
2025-11-07,"HAR-0115","Saw",5088,13
2025-11-09,"HAR-0095","Saw",6980,11
2025-11-09,"HAR-0096","Glue",5125,3
2025-11-10,"HAR-0119","Saw",94,15
2025-11-10,"HAR-0022","Glue",6087,5
2025-11-11,"HAR-0020","Switch",5802,8
2025-11-12,"HAR-0044","Switch",1505,14
2025-11-13,"HAR-0122","Drill",3173,10
2025-11-13,"HAR-0088","Saw",6941,5
2025-11-15,"HAR-0031","Saw",2668,13
2025-11-16,"HAR-0091","Nuts",480,14
2025-11-16,"HAR-0039","Paint",8305,6
2025-11-16,"HAR-0135","Sandpaper",680,9
2025-11-16,"HAR-0136","Tape",9790,2
2025-11-17,"HAR-0095","Saw",6980,15
2025-11-17,"HAR-0018","Saw",3778,1
2025-11-18,"HAR-0029","Nuts",3605,12
2025-11-19,"HAR-0007","Screwdriver",5209,5
2025-11-19,"HAR-0052","Bulb",9166,5
2025-11-22,"HAR-0081","Wire",2802,3
2025-11-23,"HAR-0148","Paints",6939,10
2025-11-24,"HAR-0146","Brush",5250,4
2025-11-25,"HAR-0023","Nuts",5358,3
2025-11-28,"HAR-0061","Bulb",5605,5
2025-11-28,"HAR-0030","Saw",4251,14
2025-11-29,"HAR-0076","Drill",3851,4
2025-11-29,"HAR-0033","Hammer",7704,3
2025-12-01,"HAR-0141","Wire",2521,14
2025-12-03,"HAR-0139","Bolts",1056,8
2025-12-03,"HAR-0135","Sandpaper",680,2
2025-12-04,"HAR-0093","Paints",5339,13
2025-12-06,"HAR-0094","Cement",3246,11
2025-12-08,"HAR-0078","Wire",5318,13
2025-12-08,"HAR-0123","Sandpaper",837,6
2025-12-08,"HAR-0055","Saw",4997,8
2025-12-08,"HAR-0114","Paint",2436,5
2025-12-10,"HAR-0027","Cement",8874,11
2025-12-11,"HAR-0116","Saw",2665,14
2025-12-12,"HAR-0116","Saw",2665,10
2025-12-12,"HAR-0121","Paints",8797,15
2025-12-12,"HAR-0064","Paints",1043,5
2025-12-13,"HAR-0114","Paint",2436,14
2025-12-14,"HAR-0055","Saw",4997,5
2025-12-14,"HAR-0031","Saw",2668,14
2025-12-15,"HAR-0108","Drill",9081,4
2025-12-15,"HAR-0022","Glue",6087,15
2025-12-17,"HAR-0084","Cement",5392,6
2025-12-18,"HAR-0006","Switch",5357,13
2025-12-19,"HAR-0140","Drill",4839,8
2025-12-21,"HAR-0149","Sandpaper",4117,14
2025-12-21,"HAR-0111","Drill",895,9
2025-12-23,"HAR-0138","Paints",4316,5
2025-12-23,"HAR-0133","Nails",8913,1
2025-12-26,"HAR-0003","Nuts",8036,15
2025-12-27,"HAR-0144","Paint",2127,3
2025-12-28,"HAR-0126","Nuts",121,15
2025-12-29,"HAR-0081","Wire",2802,11
2025-12-30,"HAR-0032","Wrench",4720,4
2025-12-30,"HAR-0041","Brush",4996,3
2025-12-30,"HAR-0060","Nails",3896,10
2025-12-30,"HAR-0128","Brush",4274,1
2026-01-01,"HAR-0100","Tape",1664,3
2026-01-02,"HAR-0143","Cement",8377,1
2026-01-02,"HAR-0056","Wire",8459,12
2026-01-02,"HAR-0116","Saw",2665,4
2026-01-03,"HAR-0058","Cement",3920,2
2026-01-04,"HAR-0131","Wrench",4879,2
2026-01-05,"HAR-0123","Sandpaper",837,15
2026-01-06,"HAR-0057","Tape",1960,1
2026-01-07,"HAR-0071","Cement",333,7
2026-01-08,"HAR-0127","Screwdriver",6578,2
2026-01-08,"HAR-0013","Screwdriver",4105,13
2026-01-09,"HAR-0150","Paints",4952,15
2026-01-09,"HAR-0081","Wire",2802,13
2026-01-10,"HAR-0078","Wire",5318,1
2026-01-12,"HAR-0113","Paints",9104,1
2026-01-12,"HAR-0092","Bolts",3685,4
2026-01-12,"HAR-0125","Saw",8146,3
2026-01-13,"HAR-0058","Cement",3920,15
2026-01-14,"HAR-0084","Cement",5392,6
2026-01-19,"HAR-0024","Hammer",886,7
2026-01-21,"HAR-0104","Sandpaper",2804,10
2026-01-22,"HAR-0074","Cement",3765,6
2026-01-23,"HAR-0029","Nuts",3605,12
2026-01-23,"HAR-0133","Nails",8913,2
2026-01-24,"HAR-0003","Nuts",8036,5
2026-01-24,"HAR-0112","Wrench",4418,3
2026-01-24,"HAR-0109","Paints",825,12
2026-01-25,"HAR-0043","Cement",1844,12
2026-01-28,"HAR-0136","Tape",9790,4
2026-01-28,"HAR-0040","Cement",5577,11
2026-01-28,"HAR-0095","Saw",6980,8
2026-01-28,"HAR-0048","Paints",6967,10
2026-01-29,"HAR-0094","Cement",3246,4
2026-01-30,"HAR-0091","Nuts",480,3
2026-01-30,"HAR-0083","Screws",5338,12
2026-01-31,"HAR-0045","Cement",487,9
2026-01-31,"HAR-0109","Paints",825,10
2026-02-01,"HAR-0052","Bulb",9166,13
2026-02-01,"HAR-0142","Switch",1697,14
2026-02-01,"HAR-0098","Sandpaper",3141,12
2026-02-01,"HAR-0101","Switch",7363,1
2026-02-02,"HAR-0130","Wire",7732,15
2026-02-02,"HAR-0025","Roller",5950,14
2026-02-03,"HAR-0121","Paints",8797,7
2026-02-05,"HAR-0058","Cement",3920,2
2026-02-05,"HAR-0054","Tape",9881,9
2026-02-05,"HAR-0105","Switch",9876,15
2026-02-05,"HAR-0008","Glue",6398,2
2026-02-06,"HAR-0087","Nuts",8848,11
2026-02-06,"HAR-0131","Wrench",4879,3
2026-02-06,"HAR-0127","Screwdriver",6578,11
2026-02-07,"HAR-0036","Screwdriver",3694,2
2026-02-07,"HAR-0128","Brush",4274,8
2026-02-08,"HAR-0008","Glue",6398,8
2026-02-08,"HAR-0017","Nails",6435,15
2026-02-09,"HAR-0085","Nails",9751,15
2026-02-09,"HAR-0140","Drill",4839,3
2026-02-09,"HAR-0025","Roller",5950,10
2026-02-10,"HAR-0143","Cement",8377,1
2026-02-12,"HAR-0133","Nails",8913,11
2026-02-12,"HAR-0141","Wire",2521,1
2026-02-13,"HAR-0033","Hammer",7704,7
2026-02-13,"HAR-0078","Wire",5318,2
2026-02-13,"HAR-0100","Tape",1664,1
2026-02-13,"HAR-0068","Screws",3736,4
2026-02-13,"HAR-0091","Nuts",480,4
2026-02-13,"HAR-0067","Screwdriver",635,14
2026-02-16,"HAR-0108","Drill",9081,3
2026-02-16,"HAR-0039","Paint",8305,9
2026-02-17,"HAR-0147","Paints",9980,15
2026-02-18,"HAR-0004","Screwdriver",6231,3
2026-02-21,"HAR-0095","Saw",6980,14
2026-02-22,"HAR-0037","Saw",4944,15
2026-02-22,"HAR-0047","Bulb",4434,15
2026-02-23,"HAR-0053","Cement",6688,15
2026-02-24,"HAR-0017","Nails",6435,4
2026-02-25,"HAR-0014","Tape",6648,5
2026-02-26,"HAR-0104","Sandpaper",2804,14
2026-02-27,"HAR-0056","Wire",8459,14
2026-02-28,"HAR-0048","Paints",6967,13
2026-03-01,"HAR-0084","Cement",5392,2
2026-03-02,"HAR-0094","Cement",3246,1
2026-03-02,"HAR-0010","Saw",3759,12
2026-03-04,"HAR-0020","Switch",5802,3
2026-03-05,"HAR-0012","Nails",7066,6
2026-03-05,"HAR-0093","Paints",5339,9
2026-03-06,"HAR-0105","Switch",9876,14
2026-03-07,"HAR-0113","Paints",9104,5
2026-03-09,"HAR-0063","Saw",2556,3
2026-03-10,"HAR-0123","Sandpaper",837,4
2026-03-11,"HAR-0030","Saw",4251,3
2026-03-12,"HAR-0070","Drill",2317,13
2026-03-14,"HAR-0030","Saw",4251,13
2026-03-14,"HAR-0093","Paints",5339,11
2026-03-14,"HAR-0108","Drill",9081,5
2026-03-15,"HAR-0148","Paints",6939,12
2026-03-15,"HAR-0049","Bolts",6083,8
2026-03-17,"HAR-0100","Tape",1664,5
2026-03-17,"HAR-0060","Nails",3896,11
2026-03-18,"HAR-0143","Cement",8377,10
2026-03-21,"HAR-0050","Hammer",3804,13
2026-03-22,"HAR-0122","Drill",3173,13
2026-03-22,"HAR-0120","Paints",7774,6
2026-03-22,"HAR-0103","Hammer",9786,12
2026-03-26,"HAR-0111","Drill",895,6
2026-03-27,"HAR-0068","Screws",3736,6
2026-03-29,"HAR-0046","Tape",9552,15
2026-03-30,"HAR-0081","Wire",2802,10
2026-03-31,"HAR-0106","Screwdriver",6998,14
2026-04-01,"HAR-0096","Glue",5125,4
2026-04-02,"HAR-0120","Paints",7774,11
2026-04-02,"HAR-0091","Nuts",480,15
2026-04-03,"HAR-0064","Paints",1043,12
2026-04-03,"HAR-0086","Screwdriver",7176,7
2026-04-03,"HAR-0015","Saw",7932,6
2026-04-03,"HAR-0025","Roller",5950,15
2026-04-04,"HAR-0031","Saw",2668,2
2026-04-06,"HAR-0083","Screws",5338,6
2026-04-06,"HAR-0126","Nuts",121,10
2026-04-08,"HAR-0047","Bulb",4434,8
2026-04-09,"HAR-0023","Nuts",5358,2
2026-04-09,"HAR-0071","Cement",333,15
2026-04-11,"HAR-0058","Cement",3920,8
2026-04-12,"HAR-0016","Paints",8063,10
2026-04-14,"HAR-0122","Drill",3173,6
2026-04-14,"HAR-0038","Nails",3625,11
2026-04-15,"HAR-0023","Nuts",5358,13
2026-04-16,"HAR-0052","Bulb",9166,15
2026-04-16,"HAR-0099","Paints",9859,2
2026-04-20,"HAR-0083","Screws",5338,8
2026-04-21,"HAR-0133","Nails",8913,13
2026-04-21,"HAR-0117","Cement",3452,8
2026-04-23,"HAR-0104","Sandpaper",2804,10
2026-04-23,"HAR-0141","Wire",2521,14
2026-04-24,"HAR-0047","Bulb",4434,2
2026-04-25,"HAR-0088","Saw",6941,8
2026-04-25,"HAR-0089","Hammer",864,14
2026-04-27,"HAR-0033","Hammer",7704,7
2026-04-27,"HAR-0043","Cement",1844,1
2026-04-28,"HAR-0101","Switch",7363,9
2026-05-02,"HAR-0004","Screwdriver",6231,11
2026-05-02,"HAR-0091","Nuts",480,11
2026-05-02,"HAR-0086","Screwdriver",7176,5
2026-05-03,"HAR-0060","Nails",3896,10
2026-05-05,"HAR-0129","Glue",1915,14
2026-05-05,"HAR-0038","Nails",3625,2
2026-05-07,"HAR-0083","Screws",5338,11
